# Lane p2-walk, ruling T40 (materialized-14, fix-amended; the "fails typed" vocabulary sweep). Line numbers are
# new-side lines of `git diff b1e8a397...HEAD`; a deletion is annotated at the line that follows it.
src/tree/mirror/streaming/remote/proxy/tests.rs	303	materialized-14	T40	The probe the recorded commit (50c8b0a3) held back needs a wire session whose materialized walk fails; every existing wire harness puts the failing backend on the proxy (reconcile_with_stacked_failures), so this helper is its twin with the Failing backend on the walk. walk_injected_operation reads the error from whichever endpoint holds the walk, the same Client/Server convention the proxy helpers use.
src/tree/mirror/streaming/remote/proxy/tests.rs	552	materialized-14	T40	Step 1 of the brief: construct the probe, observe the stall, fix. The stall does not reproduce on this tree: both tests pass against base. Why the recorded construction (an understated set_len rewrite) cannot reach the walk's early-supply loop over a wire: the proxy's replayed opening carries only the root question (the early supplies cross on the opening stream and are folded into root-request replies at the first descending stage, already so at 50c8b0a3), and since 08f2899b the wire decoder charges the ledger at ingress ahead of the walk. The position the record names is still reachable by a backend failure in the responder's opening (answer::internal explodes the disputed first root child before the yield): the deterministic test pins exactly that, operation 1 on early_first_child_dispute_pair. Negative control (reversible mutation, restored, work.rs diff empty): parking the walk's pump before it publishes an error item fails the deterministic test with `an opening failure must terminate both sessions, not stall them: Stalled`, and the proptest twin with `materialized backend failure left the wire session quiescent: Stalled` at operations = 1, fail_left = false. The twin draws from arb_wide_divergent_pair deliberately: with arb_divergent_pair it passed under the mutant, because its few-leaf trees rarely dispute a scope, so no failing operation lands inside a stage loop (the response-stream path); the in-process twin materialized_backend_failures_are_fail_fast shares that weakness and is reported as a finding, not changed here.
proptest-regressions/tree/mirror/streaming/remote/proxy/tests.txt	11	materialized-14	T40	The seed the mutant run minted on the box, fetched before the next sync could delete it and committed per the pool's precedent for flip-minted entries: it replays the minimal stalling case (a wide pair with a disputed root child, operations = 1, the walk as responder) ahead of fresh generation, so a reintroduced stall fails on the first case.
src/tree/mirror/streaming/materialized/work.rs	26	materialized-14	T40	The terminal leg lives in materialized.rs, outside `work`, so the classifier is re-exported one level up (pub-in-private is the recorded convention, T46); nothing else outside `work` uses it.
src/tree/mirror/streaming/materialized.rs	106	materialized-14	T40	Deletion of the `contained` import: the hand-written arm was its only use here; the containment check now runs inside the Resolver's supply arm.
src/tree/mirror/streaming/materialized.rs	110	materialized-14	T40	`Resolver` joins `Work` in the import from `work`.
src/tree/mirror/streaming/materialized.rs	858	materialized-14	T40	The doc states the one rule the terminal leg keeps for itself and why the Resolver cannot express it: a leaf request names a radix, the Resolver classifies against a fan. The credit sentence now says the resolver's supply arm does the crediting, because it does (the old arm credited 1 by hand; a leaf's len() is 1, so the count is unchanged).
src/tree/mirror/streaming/materialized.rs	883	materialized-14	T40	The 'alternatively' branch of the resolution, tried first per T40's amendment: the reply is fed reaction by reaction to a Resolver over `Query { prefix: parent, ours: [] }`, so Match -> UnexpectedMatch, Query -> UnexpectedQuery, a duplicate radix -> InvalidSupply, containment, the ledger, and the stats credit are all the Resolver's. The terminal-only rule sits ahead of `react`: a supply at any radix but the requested one is InvalidSupply, as the old arm already classified `[Supply(other)]`; it precedes containment so structure is judged before content, the Resolver's own order. Unpacking the Resolution: `pop()` yields the accepted leaf by move (no clone, the acceptance criterion), the `Pending` arm is `unreachable!` because an empty fan routes no query (the mutants policy's form for a truly unreachable branch), and a debug_assert pins that at most one slot exists (one radix admitted, its duplicate rejected). Rejected alternative: per-arm reclassification (the resolution's primary text) would restate the Resolver's containment/ledger/credit logic a second time, the duplication the goal is against.
src/tree/mirror/streaming/materialized.rs	909	materialized-14	T40	Deletion: the `_ => UnfinishedReply` catch-all and the wrong-radix arm are gone; the hunk's remaining lines are the unchanged pass-up.
src/tree/mirror/streaming/materialized.rs	911	materialized-14	T40	rustfmt re-flow of the unchanged pass-up after the block above it changed shape; no semantic change.
src/tree/mirror/streaming/materialized/work/levels.rs	165	materialized-14	T40	Doc paragraph of `responder_level` rewritten to state the opening reply's grammar and the checks its early supplies pass, at the reader's altitude; the parenthetical about what a failure 'can strand' is gone (the liveness at this position is now pinned by the wire probe, and the sentence explained nothing a caller holds). Em-dashes replaced.
src/tree/mirror/streaming/materialized/work/levels.rs	209	materialized-14	T40	The opening leg keeps its own arms: per-arm reclassification, the brief's fallback. Why the Resolver cannot serve here: it pairs reactions positionally against the held fan, but the opening reply is one Query about the root scope itself followed by supplies at initiator-exclusive radices, with no positional reaction for the responder's held children (the merge-join answers those on this side), so fed to a Resolver over the fan the root Query would pair with the first held child and every early supply past a held radix would read as InvalidSupply. The comment says so at the site.
src/tree/mirror/streaming/materialized/work/levels.rs	219	materialized-14	T40	The arms, judged in reply order so the first offending reaction names the fault: a second Query -> UnexpectedQuery (was the catch-all); Match anywhere -> UnexpectedMatch (was UnexpectedQuery); a supply is checked in the Resolver's order, ascending radix first (InvalidSupply), then not held (UnexpectedSupply), then, only for a supply ahead of the question, InvalidSupply as out of order; then containment, ledger, explode. Judgment call: a leading supply is judged by its radix before the missing question is held against it, so the connected suite's UnexpectedSupply corruption (a held-radix supply inserted at the front) classifies as UnexpectedSupply at the opening, matching what it means at every other height.
src/tree/mirror/streaming/materialized/work/levels.rs	254	materialized-14	T40	Deletion: the old loop body, whose containment and ledger checks moved into the Supply arm above unchanged.
src/tree/mirror/streaming/materialized/work/levels.rs	256	materialized-14	T40	A reply with no root question is UnfinishedReply, per the resolution (the reply ended before reacting to the one thing it owed); the resolution's 'documented new variant' alternative is a stop the amendment closes, and no new variant was needed.
src/tree/mirror/streaming/materialized/work/levels.rs	275	materialized-14	T40	The trailing `requests.next()` check every descending walk performs, placed after the yield block. Liveness argument: the opening stream's end now waits for the initiator's opening stream to end, which happens once its one reply and root query are out; that end does not depend on anything this stage publishes, so no new wait edge closes a cycle, and no yield point moves (`yield_resolve_query!` is untouched).
src/tree/mirror/streaming/materialized/tests.rs	0	materialized-14	T40	The absorb script is generalized from one hard-coded supply to a scripted reply list so one harness drives the accepted shape and every malformed one; the four terminal_absorb_* tests keep their names and assertions, calling it through `requested`. The new proptest family is the entry's Construction line made committed: the absorb_scripted shapes `[Match]`, `[Query]`, `[Supply(0), Supply(0)]`, `[Supply(1)]` plus `[Supply(0), Match]`, `[Supply(0), Query]`, `[Supply(0), Supply(1)]`, and the two stream shapes, under `with_schedule`. On the old arms it fails at the first case (`Match { after_supply: false } reported Err(Violation(UnfinishedReply)), expected UnexpectedMatch`). The pass-up assertion is exact rather than 'nothing passed up': the unasked-reply shape necessarily passes the accepted first answer up before the extra reply is seen. Prose: the module doc no longer names the `Completing` type or a 'seam' (T49), 'honest' is out of the two test docs (T50), em-dashes replaced in the paragraphs touched.
proptest-regressions/tree/mirror/streaming/materialized/work/tests/violations.txt	9	materialized-14	T40	Seed minted by the opening family's first run against the old arms (`DescendingSupplies, radixes = {0}`), fetched from the box and committed per the pool's rule: it replays the failing baseline ahead of fresh generation.
src/tree/mirror/streaming/materialized/work/tests/violations.rs	0	materialized-14	T40	Opening-leg injections, as the resolution asks. `reported_violation` gains a count of well-formed replies the script answers before its fault (0 at every query height; 1 for the opening's unasked-reply shape, whose extra reply necessarily trails the opening's own answer), so a well-formed reply ahead of the fault is asserted answered rather than mistaken for acceptance. The opening family is its own proptest rather than a 33rd height of `injected_fault_reports_exact_violation`: the opening's reply grammar (one root Query, then supplies) is not a query height's (positional reactions over a held fan), so the script differs in kind. Twelve shapes, one per clause of the grammar, including both positions of a leading supply and the ledger arm. On the old arms it fails at the first case (`the malformed reply produced a successful response`, DescendingSupplies at radixes {0}: the out-of-order supplies were absorbed and parked).
src/tree/mirror/streaming/testing/faulting.rs	198	materialized-14	T40	Deviation from nothing stated, but a harness repair the widening needed: the UnaskedReply script forwarded one honest reply and then ended, so at any stage with two or more queries its extra empty reply paired with the second query and classified as UnfinishedReply (observed: `left: UnfinishedReply, right: UnaskedReply` at `violation = UnaskedReply, server_steps = 0, client_steps = 1`). It now forwards every honest reply and then appends the unasked one, which is what the name means.
src/tree/mirror/streaming/testing/faulting.rs	227	materialized-14	T40	The InvalidSupply script's duplicated radix moves from 0 to 0xff, the radix the UncontainedSupply script already assumes no fixture holds: at the opening no honest reaction precedes the corruption, so a held radix 0 would classify as UnexpectedSupply there (correctly: it lands on a held child), while a fresh radix duplicated is InvalidSupply at every height. The comment records the assumption beside the one it copies.
src/tree/mirror/streaming/testing/faulting.rs	233	materialized-14	T40	The two radix literals of the change described at line 227.
src/tree/mirror/streaming/tests/faults.rs	0	materialized-14	T40	`arb_connected_violation` widened from two variants to every reply-shaped violation `Faulting` can script (eight; OverdrawnSupply is a greeting lie, scripted by the greeting family). The doc's first paragraph is shortened to satisfy doclint's 220-character summary bound, which the first wording exceeded (the gate's first leg caught it). The step range stays 0..=15 per the brief's hazard. Cost: the property now runs about 27 s on the box (was under 2 s with two variants); the greeting-lie family beside it already runs 46 s.
