# Lane p2-codec, rulings T33 and T41. Line numbers are new-side lines of `git diff a6a79c39...HEAD`.
# Entry ids: mirror-common-8 and remote-codec-14 (one clamp, T33); remote-codec-11 (T41).
proptest-regressions/tree/mirror/framing/tests.txt	0	mirror-common-8	T33	Negative control. The seed the differential proptest wrote when it ran against the parent tree, before the clamp: it shrinks to an empty prefix in a buffer with two bytes of spare capacity and a two-byte read schedule, the smallest over-read there is (`read_payload` itself is exact because `Vec::new()` has no capacity; any caller-supplied capacity was enough). Committed as the brief requires; it replays before fresh generation from now on.
src/tree/mirror/framing.rs	26	mirror-common-8	T33	The import the clamp needs: `BufMut::limit` on the `Vec<u8>` borrow. `bytes` is already a direct dependency.
src/tree/mirror/framing.rs	86	mirror-common-8	T33	Judgment call. I edited this item's doc for the contract below, and the lane's prose rule says a touched paragraph carries no em-dashes, so the two in the item's first paragraph became spaced double hyphens. T48 sweeps only non-doc comments and leaves rustdoc em-dashes to a pending owner decision; this is crate-private rustdoc on one item whose doc I was already rewriting, so I read the rule at the item, not the paragraph. Reversible in one line if the owner wants rustdoc dashes left for that decision.
src/tree/mirror/framing.rs	95	mirror-common-8	T33	The entry found the contract silent on two things: what bounds a read when the caller's buffer has spare capacity, and what happens to a prefix longer than `len`. The doc now states both in the sentence that already delegates to `read_payload`: every read is bounded by the bytes still owed, and the one remaining precondition with its error kind. Three added lines; they buy the two contract clauses the entry showed were missing, and the paragraph still says nothing about the mechanism (`limit`), which is the reader's-of-the-code business.
src/tree/mirror/framing.rs	104	mirror-common-8	T33	The precondition check, returning `InvalidData` as T33 rules (not the `debug_assert!` the resolution also allowed): a prefix past `len` is a caller bug, and a caller bug at a contract boundary gets an error in every profile. It costs one comparison before the loop. The one production caller cannot trip it (`lone_record_spans` admits a record only when its heads plus content equal `len`, so the prefix of heads is at most `len`); I say that here rather than in the code because the callee's contract, not the caller's discipline, is what the entry is about.
src/tree/mirror/framing.rs	115	remote-codec-14	T33	The clamp, closing both entries: each `read_buf` goes through `(&mut payload).limit(owed)`, so the chunk offered to the reader is `min(spare capacity, bytes still owed)` and no iteration can fill past `len`. The growth policy above it is unchanged, as the resolution asks; `owed` is named so the loop reads as the bound it is. Rejected alternative: shrinking the buffer to `len` before the loop, which the resolution also offered; it would reallocate a caller's buffer to enforce a bound that a per-read limit enforces for free.
src/tree/mirror/framing/tests.rs	36	mirror-common-8	T33	An accessor for the bytes the chunked reader has not delivered, so the differential can assert the trailing bytes stay unread on the resumed side too, not only on the plain cursor.
src/tree/mirror/framing/tests.rs	109	mirror-common-8	T33	The differential proptest the resolution asks for. The resumed side reads through the existing `ChunkedRead` (every partial-delivery shape), the reference is `read_payload` over a plain cursor holding the whole transcript, exactly the resolution's `read_payload(prefix ++ rest, len)`. `prefix_len` is drawn from `0..=len` so the precondition always holds, `spare` ranges past a whole chunk so the over-read is reachable at every scale, and the cut lands inside the bytes after the prefix so a truncation is always the transport's, never the prefix's. Trailing bytes are appended only on full delivery, where both sides must leave them unread; on truncation both must say `UnexpectedEof`. Rejected alternative: `whole_read_reference` as the oracle, which the neighbouring proptest uses; the resolution names `read_payload`, and holding the two entry points to each other is the point.
src/tree/mirror/framing/tests.rs	197	mirror-common-8	T33	Negative control. The two witness fixtures from `evidence/witness.md`, in the acceptance's shape: a 3-byte prefix in a capacity-64 buffer, `len` 9, and the 16 trailing bytes `next-frame-bytes`; and a 12-byte prefix against `len` 9. The second asserts more than the witness did: the error kind is `InvalidData` and the cursor is untouched, since T33 fixed the kind. Both failed on the parent tree with the output the commit message records, and pass with the clamp.
src/tree/mirror/streaming/remote/codec/decode/async_io.rs	145	remote-codec-11	T41	The pending-failure slot starts empty for every frame; `Exact` is built per frame, so a failure can never carry over to the next frame's opener.
